Index,target,LCB,UCB,TP,sparsity size,F1,Method
0.0,-0.006773002347249616,-7.077043848942462,6.3834643502253945,False,5.0,0.4,MLE
0.0,0.19442769591394046,-3.3567596811069214,9.687019480996348,False,5.0,0.4,MLE
0.0,0.08450203457372843,-8.46651851362666,4.873407389037546,False,5.0,0.4,MLE
0.0,0.0808781068680876,-4.325975635940125,8.431311968279,False,5.0,0.4,MLE
0.0,-1.200182375503086,-9.058080115388805,3.998289300004118,True,5.0,0.4,MLE
0.0,1.1044345228969485,-4.416870370056192,7.985988919607796,True,5.0,0.4,MLE
0.0,-0.8075122181100757,-8.001116133308045,4.3765787491297745,True,5.0,0.4,MLE
0.0,-0.8857868530167395,-10.981159892016066,1.9743627868919278,True,5.0,0.4,MLE
0.0,0.39508591018412786,-2.3907000290349396,10.56809717864984,False,5.0,0.4,MLE
0.0,0.2031234055022682,-13.162170665786004,-0.5029990119570016,False,5.0,0.4,MLE
0.0,0.2685780746626032,-8.038434704896288,4.7553503384579106,False,5.0,0.4,MLE
0.0,0.36535953656736964,-3.6585959313017042,8.836646445892582,False,5.0,0.4,MLE
0.0,0.0428396202829039,-8.85228667762407,3.741029166199155,False,5.0,0.4,MLE
0.0,0.12778538952695534,-0.9291202789726389,11.959971187546476,False,5.0,0.4,MLE
0.0,-0.06579163706537061,-6.780477641580709,5.991906507052639,False,5.0,0.4,MLE
0.0,0.11572316094475156,-7.726081370621072,5.194430031493173,False,5.0,0.4,MLE
0.0,1.0059096387894635,-1.6105003669386715,10.190584632344647,True,5.0,0.4,MLE
0.0,1.1919852135278757,-7.813629534923612,3.5002651814775843,True,5.0,0.4,MLE
0.0,1.0095997020660818,-2.0040761833382708,9.697870915537452,True,5.0,0.4,MLE
0.0,-1.0769373155965087,-6.836801198974802,4.92694402800517,True,5.0,0.4,MLE
0.0,-0.9929535697700625,-7.165361562291152,4.377676392005175,True,5.0,0.4,MLE
0.0,0.9767245778148868,-3.4435415822008855,8.58326999388131,True,5.0,0.4,MLE
0.0,-1.1373149206864488,-9.395144425609391,2.8782177436169167,True,5.0,0.4,MLE
0.0,-1.0019951359921078,-3.7216417585253585,8.525601202651623,True,5.0,0.4,MLE
0.0,-0.03368263784254245,-9.370084950866692,2.5624259517530135,False,5.0,0.4,MLE
0.0,0.14031258606655664,-4.402326744538822,7.971126971241782,False,5.0,0.4,MLE
0.0,-0.060787736132974564,-10.016691619444483,2.445537395099044,False,5.0,0.4,MLE
0.0,0.03904001761687832,0.4510057626186237,12.743794006459488,False,5.0,0.4,MLE
0.0,-0.16497284713142996,-9.57194107040072,3.072529987603311,False,5.0,0.4,MLE
0.0,0.2639578122440834,-8.716193859123813,3.9919385177971263,False,5.0,0.4,MLE
0.0,-0.021451285023577068,-2.7460546910827848,9.457413528697883,False,5.0,0.4,MLE
0.0,-0.1504980220632369,-5.831106916525577,5.442391813846488,False,5.0,0.4,MLE
0.0,0.23516160962494845,-10.656805630240742,1.0868436691017234,False,5.0,0.4,MLE
0.0,-0.18834129033522995,-4.6869619202952295,5.448068044454769,False,5.0,0.4,MLE
0.0,-0.1150619673211127,-8.889325650281354,3.351850707511322,False,5.0,0.4,MLE
0.0,-0.13642097205462825,-1.8868720473945277,10.678788885783806,False,5.0,0.4,MLE
0.0,0.0894677136939382,-3.3373290049885895,8.772584059007007,False,5.0,0.4,MLE
0.0,-0.1267319067848829,-8.705592283479358,3.3760831090093997,False,5.0,0.4,MLE
0.0,0.0867909006157824,-6.241348144961776,5.780655716920741,False,5.0,0.4,MLE
0.0,0.03242975261352965,-2.4365269567723233,9.191255680651569,False,5.0,0.4,MLE
0.0,-0.009101965343124102,-1.149388394759736,18.476167337923556,False,5.0,0.25000000000000006,Data splitting
0.0,-0.016219225030667146,-3.1826607733697454,15.838686144965502,False,5.0,0.25000000000000006,Data splitting
0.0,-0.044948718765126135,-1.0163066295103302,20.972536230248593,False,5.0,0.25000000000000006,Data splitting
0.0,0.08510096624336463,5.595242926609252,28.27870587640454,False,5.0,0.25000000000000006,Data splitting
0.0,-1.2235505681528067,-23.68258967324237,-1.394164407919673,True,5.0,0.25000000000000006,Data splitting
0.0,1.1867769549563696,-13.033697282508097,6.634964998753613,True,5.0,0.25000000000000006,Data splitting
0.0,-0.7510994650660417,-18.52861735434479,2.573511927408359,True,5.0,0.25000000000000006,Data splitting
0.0,-0.8815007257271569,-6.792080591205188,12.344572422878837,True,5.0,0.25000000000000006,Data splitting
0.0,0.6102856496514828,0.34518889680447984,20.592275176073898,False,5.0,0.25000000000000006,Data splitting
0.0,0.05093488357166237,-20.318385290675096,1.1074880191979375,False,5.0,0.25000000000000006,Data splitting
0.0,0.2544380567110106,-15.48762685510306,6.042890158956554,False,5.0,0.25000000000000006,Data splitting
0.0,0.475800944242335,-12.292516065092109,7.750036848499285,False,5.0,0.25000000000000006,Data splitting
0.0,-0.112959240875385,-15.517429286577551,4.119287446994486,False,5.0,0.25000000000000006,Data splitting
0.0,-0.17311377574762363,-21.72111871416945,-1.6283229374865513,False,5.0,0.25000000000000006,Data splitting
0.0,-0.3340648130050619,-14.618916202665847,5.126843526649399,False,5.0,0.25000000000000006,Data splitting
0.0,-0.089082827448697,-18.35241259845015,2.830023415898463,False,5.0,0.25000000000000006,Data splitting
0.0,-0.3238778017528422,-16.62776407426042,3.1135686933977738,False,5.0,0.25000000000000006,Data splitting
0.0,0.11746508388014945,-15.145292772975772,3.0753514317958137,False,5.0,0.25000000000000006,Data splitting
0.0,0.480074705363526,-22.840336365480198,-1.0820548039479352,False,5.0,0.25000000000000006,Data splitting
0.0,0.14008338435932388,-14.766881071615794,4.061484310819642,False,5.0,0.25000000000000006,Data splitting
0.0,-0.035078733691013914,-16.46708657025264,4.014054957149272,False,5.0,0.25000000000000006,Data splitting
0.0,0.017396705153149374,4.008868603212038,24.055298282794123,False,5.0,0.25000000000000006,Data splitting
0.0,0.1715593889292266,-6.33993300731332,12.319067192216473,False,5.0,0.25000000000000006,Data splitting
0.0,0.2954561583649022,-1.253860105369606,17.935999703190646,False,5.0,0.25000000000000006,Data splitting
0.0,-0.0300547581934246,-3.344100070850688,13.154443167849637,False,5.0,0.25000000000000006,Data splitting
0.0,-0.07583171693682061,-13.461921653160697,5.179658276079798,False,5.0,0.25000000000000006,Data splitting
0.0,-0.0021265860129485088,-8.236954411718573,12.073349202935551,False,5.0,0.25000000000000006,Data splitting
0.0,0.08585282893555882,-14.134445969146253,5.173476136964749,False,5.0,0.25000000000000006,Data splitting
0.0,0.8817651094701416,4.939172690994672,23.783168860762622,True,5.0,0.25000000000000006,Data splitting
0.0,1.3226164636168178,-6.78269937559687,12.12221282931915,True,5.0,0.25000000000000006,Data splitting
0.0,0.8533507701128452,6.618449965947237,25.793983026516322,True,5.0,0.25000000000000006,Data splitting
0.0,-0.9512558941051543,-6.0003099633306745,12.527872034002222,True,5.0,0.25000000000000006,Data splitting
0.0,-0.057744649482103644,-8.634292422354223,10.509332432922486,False,5.0,0.25000000000000006,Data splitting
0.0,0.291311668550134,-19.026699145739055,0.8481616675369832,False,5.0,0.25000000000000006,Data splitting
0.0,0.03894543182361956,0.2959684690994653,18.879295402046935,False,5.0,0.25000000000000006,Data splitting
0.0,-0.06622739061948751,-1.9843856972924874,15.53916394666724,False,5.0,0.25000000000000006,Data splitting
0.0,-0.1384685101446108,-9.187189846211202,9.716314687260065,False,5.0,0.25000000000000006,Data splitting
0.0,0.02759132442359464,-7.426117380302724,10.401234402807177,False,5.0,0.25000000000000006,Data splitting
0.0,-0.27456411764753846,-29.999287181260975,-7.4472333027442605,False,5.0,0.25000000000000006,Data splitting
0.0,-0.0924161056551673,-7.2272715477574625,10.286797972443354,False,5.0,0.25000000000000006,Data splitting
0.0,-0.03235259263660919,-17.459714390344146,-0.4255531492517779,False,5.0,0.25000000000000006,Data splitting
0.0,-0.11587584101139908,-11.9407353045758,6.202562600927988,False,5.0,0.25000000000000006,Data splitting
0.0,0.16680610638264032,-9.766411277955422,11.310921949378953,False,5.0,0.25000000000000006,Data splitting
0.0,-0.16206034181510073,-3.013278116066326,12.555946664306848,False,5.0,0.25000000000000006,Data splitting
0.0,-1.1759625593528351,-9.198323132842349,-0.9786772030158506,True,5.0,0.4000000000000001,Naive
0.0,1.161861534760579,-2.0315209085391257,6.046145842292498,True,5.0,0.4000000000000001,Naive
0.0,-0.7639023038322638,-11.477959020336563,-3.250351013869617,True,5.0,0.4000000000000001,Naive
0.0,-0.9163810473351687,-10.215827258442726,-1.9517339081836438,True,5.0,0.4000000000000001,Naive
0.0,0.5864912401311351,1.9872138513564943,10.160856054551381,False,5.0,0.4000000000000001,Naive
0.0,0.07827245523042409,-7.623231251931102,0.5012453226591114,False,5.0,0.4000000000000001,Naive
0.0,0.2272372679949975,-6.219747153774742,2.031791911687621,False,5.0,0.4000000000000001,Naive
0.0,0.5244838145828616,2.1277041577930738,9.759210813575283,False,5.0,0.4000000000000001,Naive
0.0,-0.0652378022989878,-6.615001307916851,1.554854708906658,False,5.0,0.4000000000000001,Naive
0.0,0.0029033154025019836,0.4373312007818022,8.686673058278629,False,5.0,0.4000000000000001,Naive
0.0,0.1303531590980143,-6.24799480561188,1.7811922182780244,False,5.0,0.4000000000000001,Naive
0.0,0.20588547065031834,0.7017028391144438,8.664301319481257,False,5.0,0.4000000000000001,Naive
0.0,0.9009898809554372,-1.9558966678881258,5.634328594764563,True,5.0,0.4000000000000001,Naive
0.0,1.298763457056626,-0.7417313891496984,7.201391039131559,True,5.0,0.4000000000000001,Naive
0.0,0.8373044944041558,0.5099218527236857,8.36028713946568,True,5.0,0.4000000000000001,Naive
0.0,-0.9701337988292583,-2.651519965334546,4.933554283974561,True,5.0,0.4000000000000001,Naive
0.0,0.08790802570963839,-4.7383531100173455,2.7573906544909708,False,5.0,0.4000000000000001,Naive
0.0,-0.16904324036171728,-11.170338692475667,-3.329802058130042,False,5.0,0.4000000000000001,Naive
0.0,-0.1389093815820069,-2.1295595314938587,5.8658006643613225,False,5.0,0.4000000000000001,Naive
0.0,-0.03188981121500678,-5.111749177227158,2.6722112539878715,False,5.0,0.4000000000000001,Naive
1.0,-0.7450568349113228,-1.8627695500926302,10.704630036318392,False,5.0,0.0,MLE
1.0,-0.5093075478294199,-6.379281821122688,6.219483177958877,False,5.0,0.0,MLE
1.0,-0.4067286877139096,-5.374922872198873,7.779767427347695,False,5.0,0.0,MLE
1.0,-0.38110155529423057,-8.302935419085847,4.488461015044519,False,5.0,0.0,MLE
1.0,-0.4368234576211572,-10.354724270263011,2.040781270541151,False,5.0,0.0,MLE
1.0,-0.5328642116946624,-4.497437364729242,7.057539273460698,False,5.0,0.0,MLE
1.0,-0.030991533872837318,-4.886960753825614,7.195921407275348,False,5.0,0.0,MLE
1.0,-0.43736956010635575,-12.531780606600638,0.47031336778052335,False,5.0,0.0,MLE
1.0,-0.005410874458771168,-7.011161506661325,5.816135403224924,False,5.0,0.0,MLE
1.0,-0.16537234083632174,-7.809868480427525,5.301273451944281,False,5.0,0.0,MLE
1.0,-0.21694139794761047,-8.478519507475509,4.498751691376507,False,5.0,0.0,MLE
1.0,-0.018302650701940284,-6.990970937713072,5.957797217257122,False,5.0,0.0,MLE
1.0,0.12041451094926227,-8.51465353147153,3.3374147530890887,False,5.0,0.0,MLE
1.0,-0.13117884038339822,-7.220551345147795,5.139891251995227,False,5.0,0.0,MLE
1.0,0.015469702215839218,-6.862315482880044,5.4415434985873326,False,5.0,0.0,MLE
1.0,-0.24275005475304282,-4.978422786187152,6.4783382870592385,False,5.0,0.0,MLE
1.0,-0.20480715035658373,-7.222317152957524,4.710527900640178,False,5.0,0.0,MLE
1.0,-0.12049232585009138,-4.91589921611024,7.516960507109996,False,5.0,0.0,MLE
1.0,0.2709767220095587,-10.612884206750486,1.7350676953433863,False,5.0,0.0,MLE
1.0,-0.11826379680337563,-3.0413550823828936,8.710980789298816,False,5.0,0.0,MLE
1.0,-0.08893544230055421,-12.152542989262335,-0.495972953324479,False,5.0,0.0,MLE
1.0,-0.18979935579932417,-4.0683767028404105,8.167053555976276,False,5.0,0.0,MLE
1.0,-0.252263790439576,-3.0500658440292083,9.599716634721467,False,5.0,0.0,MLE
1.0,0.4117983474938549,-7.606583944925551,3.265594661978514,False,5.0,0.0,MLE
1.0,-0.271682640727447,-7.548375098630636,10.27135652445498,False,5.0,0.0,Data splitting
1.0,-0.3210465775025917,-7.165819219532827,8.891493120838957,False,5.0,0.0,Data splitting
1.0,-0.6130008701791868,-4.640664583703181,12.017223136186352,False,5.0,0.0,Data splitting
1.0,-0.5502545542066563,-10.470926621155899,6.1478310556497515,False,5.0,0.0,Data splitting
1.0,-0.6346086691938408,-8.285881522849408,8.370593861544052,False,5.0,0.0,Data splitting
1.0,-0.4249599289545711,-8.542173685139849,7.609382375130209,False,5.0,0.0,Data splitting
1.0,-0.2772419780113901,-9.900605091934045,5.655723991677101,False,5.0,0.0,Data splitting
1.0,-0.2572870634437129,-12.508096833164503,4.5311166815163855,False,5.0,0.0,Data splitting
1.0,-0.3844695764393319,-13.247495006535846,2.3764877153288495,False,5.0,0.0,Data splitting
1.0,-0.41074001942382643,-6.172978490741151,11.755257987631307,False,5.0,0.0,Data splitting
1.0,0.1767462423746311,-4.109739339477763,12.251985278388055,False,5.0,0.0,Data splitting
1.0,-0.3278993496773137,-9.481084508761617,6.779823754924978,False,5.0,0.0,Data splitting
1.0,0.17568907088157334,-6.396717634010837,9.652337584688535,False,5.0,0.0,Data splitting
1.0,-0.0028205753181512515,-8.360216665954479,7.338998229120485,False,5.0,0.0,Data splitting
1.0,-0.022368212195834892,-13.086188535803348,3.171673486964427,False,5.0,0.0,Data splitting
1.0,0.1534398423875295,-3.847845056789014,12.976143663376073,False,5.0,0.0,Data splitting
1.0,0.14480728893591285,-15.01941482986554,0.29866184896272685,False,5.0,0.0,Data splitting
1.0,-0.17068447999227465,-16.142952630964217,-0.568951637179901,False,5.0,0.0,Data splitting
1.0,0.018000626598209456,-6.739856526039897,9.306692768475152,False,5.0,0.0,Data splitting
1.0,-0.2421729833643068,-10.751541380186579,3.949403804394196,False,5.0,0.0,Data splitting
1.0,0.0357694167055067,-2.25234844622525,13.19638896053683,False,5.0,0.0,Data splitting
1.0,-0.4687971086175827,-2.7352908740283963,12.805486706917446,False,5.0,0.0,Data splitting
1.0,0.40473756011158213,-6.998217901336009,11.115114784039257,False,5.0,0.0,Data splitting
1.0,-0.2173157464573886,-10.191048525975155,5.679239375908491,False,5.0,0.0,Data splitting
1.0,-0.15164486148458456,-6.018595768933536,9.638464909502005,False,5.0,0.0,Data splitting
1.0,0.06311268164652827,-22.336686364410884,-5.0354016712641325,False,5.0,0.0,Data splitting
1.0,-0.1763907555736777,1.3055720185407171,18.05165856993038,False,5.0,0.0,Data splitting
1.0,-0.02003352081023454,-5.923960500464282,9.95245628107497,False,5.0,0.0,Data splitting
1.0,-0.031954718463986294,-13.973805506596339,1.3430017359487563,False,5.0,0.0,Data splitting
1.0,-0.1789686841007315,-13.70846448509633,2.0887533664705087,False,5.0,0.0,Data splitting
1.0,-0.27693263689386055,-9.357995261093002,7.6411760775027195,False,5.0,0.0,Data splitting
1.0,0.4368825495088152,-6.663801614644979,9.218835249023638,False,5.0,0.0,Data splitting
1.0,-0.9496626485261301,-7.2915871590733765,-1.1241479920158675,False,5.0,0.0,Naive
1.0,-1.0234214391130376,1.0794330937191514,7.070952539376892,False,5.0,0.0,Naive
1.0,-0.4898185329982161,-5.175364058753395,0.7971402576645104,False,5.0,0.0,Naive
1.0,-0.9093342956049127,-5.387875338926607,0.7291453558505347,False,5.0,0.0,Naive
1.0,0.14138302003791683,-5.091705887590157,1.992951754828245,False,5.0,0.0,Naive
1.0,-0.16640576114616473,-6.4424242906372085,1.192451217324844,False,5.0,0.0,Naive
1.0,0.0013767895879867472,-6.763227554589659,0.9114882935958772,False,5.0,0.0,Naive
1.0,-0.2557034855647864,-5.57576306873457,1.5566470780816566,False,5.0,0.0,Naive
2.0,0.05141597634358747,-0.49721801150092837,11.309705888954886,False,5.0,0.25,MLE
2.0,-0.045709258950188035,-3.698945000201522,8.835925579670832,False,5.0,0.25,MLE
2.0,-0.2647096483234766,-0.9376844148422618,9.003744329544215,False,5.0,0.25,MLE
2.0,-0.12755745894871154,-6.311662700708563,5.966825133964784,False,5.0,0.25,MLE
2.0,-0.24365499145038216,-10.815689112502834,1.2469578907321424,False,5.0,0.25,MLE
2.0,0.10795231621240288,-7.8758761778980055,4.402071641623182,False,5.0,0.25,MLE
2.0,-0.10457492599641632,-8.153445508925127,4.303923088445485,False,5.0,0.25,MLE
2.0,0.08384331435727854,-10.585829082955787,1.9056205217049351,False,5.0,0.25,MLE
2.0,-1.0203015501565942,-3.5977299220565007,8.488193114354473,True,5.0,0.25,MLE
2.0,1.1539019657099168,-11.758715367510156,0.7093067564377575,True,5.0,0.25,MLE
2.0,-0.7907808924479247,-2.6118419739067606,9.914060375872918,True,5.0,0.25,MLE
2.0,-0.971866839038415,-13.996243982879518,-2.0160303091114944,True,5.0,0.25,MLE
2.0,0.12710949802462923,-21.13833861437697,-5.201748726230229,False,5.0,0.22222222222222224,Data splitting
2.0,-0.003078462277023513,-9.699059613723632,3.8277741643706347,False,5.0,0.22222222222222224,Data splitting
2.0,0.4812725232235909,-6.922826836174368,5.183739073496313,False,5.0,0.22222222222222224,Data splitting
2.0,-0.089063580018471,-12.136888115128919,1.891219743376615,False,5.0,0.22222222222222224,Data splitting
2.0,1.0796599985561044,-3.2207378886210414,11.173090775018071,True,5.0,0.22222222222222224,Data splitting
2.0,0.8039470300296505,-0.40214237875974845,12.901329279904825,True,5.0,0.22222222222222224,Data splitting
2.0,-1.1992504058011368,0.6277770196939647,14.588353993988168,True,5.0,0.22222222222222224,Data splitting
2.0,-1.191755011847536,-2.808836162469457,11.55560655242689,True,5.0,0.22222222222222224,Data splitting
2.0,-0.08121184916608337,-2.277440569314999,10.678240427870882,False,5.0,0.22222222222222224,Data splitting
2.0,-0.040571067676425286,0.7932857634935555,14.751027677350313,False,5.0,0.22222222222222224,Data splitting
2.0,0.18137848373926754,-9.414307050326583,4.028490405734013,False,5.0,0.22222222222222224,Data splitting
2.0,-0.08457633241824744,-7.1368746002819226,6.1306761864979995,False,5.0,0.22222222222222224,Data splitting
2.0,0.38015164596206064,-11.13058328020086,2.2037129479463458,False,5.0,0.22222222222222224,Data splitting
2.0,0.09705047286858488,0.0770742273174605,16.14917679213061,False,5.0,0.22222222222222224,Data splitting
2.0,0.28761035037359,-8.282332894144831,6.424139261871762,False,5.0,0.22222222222222224,Data splitting
2.0,-0.3108698606260062,-11.132386027810426,1.6255193063010136,False,5.0,0.22222222222222224,Data splitting
2.0,-0.0030816130141118727,-4.169231468069414,1.7070523685189525,False,5.0,0.0,Naive
2.0,-0.1740938258510459,-4.087274560332853,1.8536191208045774,False,5.0,0.0,Naive
2.0,-0.25851773189787164,3.13263549487658,9.35879214330173,False,5.0,0.0,Naive
2.0,-0.06232419129969295,-2.7662122877189903,3.1262469788709666,False,5.0,0.0,Naive
3.0,-0.22968433793293774,-3.933748453422615,10.12159976570574,False,5.0,0.16666666666666666,MLE
3.0,-0.1570833778655158,-6.509810129755251,7.363195542151863,False,5.0,0.16666666666666666,MLE
3.0,-0.05600896260102793,-2.6265921771231726,11.19870134078629,False,5.0,0.16666666666666666,MLE
3.0,0.014906075350492059,-5.653725582558834,8.481913748037627,False,5.0,0.16666666666666666,MLE
3.0,0.017450422051153908,-1.4512246636383752,13.0745464544001,False,5.0,0.16666666666666666,MLE
3.0,0.10333156071124242,-7.164822318369284,6.814600010799531,False,5.0,0.16666666666666666,MLE
3.0,-0.24637534246994253,-5.056430427214009,9.147276917521845,False,5.0,0.16666666666666666,MLE
3.0,-0.0070658882328922526,-5.70537945039211,8.569805803906556,False,5.0,0.16666666666666666,MLE
3.0,-0.29805535377957654,-5.569206901535249,7.417261447130455,False,5.0,0.16666666666666666,MLE
3.0,-0.2511401746549695,-10.170706849913877,3.025549722462128,False,5.0,0.16666666666666666,MLE
3.0,-0.08328715243813781,-9.243127903593582,3.9539355979093065,False,5.0,0.16666666666666666,MLE
3.0,-0.30032673646361907,-11.178115597887622,2.733114125981289,False,5.0,0.16666666666666666,MLE
3.0,0.622124247180891,-8.229813484156681,5.93650852200965,False,5.0,0.16666666666666666,MLE
3.0,0.48897056574215425,-2.1967835736685917,11.647896216128894,False,5.0,0.16666666666666666,MLE
3.0,0.4011087747697137,-7.665432230804564,6.3001754586864,False,5.0,0.16666666666666666,MLE
3.0,0.2933827295829098,-5.619945333414383,7.86201405590812,False,5.0,0.16666666666666666,MLE
3.0,-0.037940248182346696,-6.482920535442148,7.709858107165448,False,5.0,0.16666666666666666,MLE
3.0,-0.34864996327881803,-5.429903761940469,8.52723957025524,False,5.0,0.16666666666666666,MLE
3.0,0.02802171986878054,-4.3538777777354065,9.322045952833388,False,5.0,0.16666666666666666,MLE
3.0,-0.3285238050346608,-9.562931018940564,2.9957294761267965,False,5.0,0.16666666666666666,MLE
3.0,-0.25336573813986446,-6.2719629079443475,7.574968220614103,False,5.0,0.16666666666666666,MLE
3.0,-0.11156973602877467,-4.405419989002226,9.138683653566098,False,5.0,0.16666666666666666,MLE
3.0,-0.2962035861817025,-9.495944555562955,4.3426474611164085,False,5.0,0.16666666666666666,MLE
3.0,-0.3011244630955426,-10.186683613064876,3.3875263309325616,False,5.0,0.16666666666666666,MLE
3.0,0.9963718802415742,-7.963127549702,5.443403463903878,True,5.0,0.16666666666666666,MLE
3.0,-1.1539093750001193,-7.625224234498706,5.975622983914468,True,5.0,0.16666666666666666,MLE
3.0,-1.3953403784271237,-5.634299032218655,8.142342004119936,True,5.0,0.16666666666666666,MLE
3.0,-0.8980988273186525,-11.968523706801637,1.9180762773786704,True,5.0,0.16666666666666666,MLE
3.0,-0.16584155667984893,-10.406894196886142,3.6788254964436646,False,5.0,0.3333333333333333,Data splitting
